Data_Year,Quarter,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles
2023,Q2,San Bernardino,Electric,Genesis,GV60,8
2023,Q2,San Bernardino,Electric,Hyundai,IONIQ 5,69
2023,Q2,San Bernardino,Electric,Hyundai,IONIQ 6,46
2023,Q2,San Bernardino,Electric,Hyundai,KONA Electric,35
2023,Q2,San Bernardino,Electric,Kia,EV6,30
2023,Q2,San Bernardino,Electric,Kia,Niro EV,8
2023,Q2,San Bernardino,Electric,Lexus,RZ 450e,20
2023,Q2,San Bernardino,Electric,Lucid,Air,2
2023,Q2,San Bernardino,Electric,MINI,Hardtop 2 Door,2
2023,Q2,San Bernardino,Electric,Mazda,MX-30 EV,2
2023,Q2,San Bernardino,Electric,Mercedes-Benz,EQB,52
2023,Q2,San Bernardino,Electric,Mercedes-Benz,EQE,66
2023,Q2,San Bernardino,Electric,Mercedes-Benz,EQS,103
2023,Q2,San Bernardino,Electric,Nissan,Ariya,23
2023,Q2,San Bernardino,Electric,Nissan,LEAF,14
2023,Q2,San Bernardino,Electric,Polestar,2,2
2023,Q2,San Bernardino,Electric,Porsche,Taycan,12
2023,Q2,San Bernardino,Electric,Rivian,R1S,17
2023,Q2,San Bernardino,Electric,Rivian,R1T,21
2023,Q2,San Bernardino,Electric,Tesla,Model 3,1077
2023,Q2,San Bernardino,Electric,Tesla,Model S,35
2023,Q2,San Bernardino,Electric,Tesla,Model X,96
2023,Q2,San Bernardino,Electric,Tesla,Model Y,1803
2023,Q2,San Bernardino,Electric,Toyota/Subaru,bZ4X/Solterra,41
2023,Q2,San Bernardino,Electric,VinFast,VF8,3
2023,Q2,San Bernardino,Electric,Volkswagen,ID.4,68
2023,Q2,San Bernardino,Electric,Volvo,C40 Recharge,10
2023,Q2,San Bernardino,Electric,Volvo,XC40 Recharge,4
2023,Q2,San Bernardino,Hydrogen,Hyundai,NEXO,2
2023,Q2,San Bernardino,Hydrogen,Toyota,Mirai,32
2023,Q2,San Bernardino,PHEV,Audi,Q5,10
2023,Q2,San Bernardino,PHEV,BMW,3 Series,5
2023,Q2,San Bernardino,PHEV,BMW,5 Series,2
2023,Q2,San Bernardino,PHEV,BMW,X5,18
2023,Q2,San Bernardino,PHEV,BMW,XM,4
2023,Q2,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,12
2023,Q2,San Bernardino,PHEV,Chrysler,Pacifica Plug-In Hybrid,24
2023,Q2,San Bernardino,PHEV,Ford,Escape Plug-In Hybrid,4
2023,Q2,San Bernardino,PHEV,Hyundai,SANTA FE Plug-In Hybrid,10
2023,Q2,San Bernardino,PHEV,Hyundai,TUCSON Plug-in Hybrid,11
2023,Q2,San Bernardino,PHEV,Jeep,Grand Cherokee,59
2023,Q2,San Bernardino,PHEV,Jeep,Wrangler,141
2023,Q2,San Bernardino,PHEV,Jeep,Wrangler Unlimited,4
2023,Q2,San Bernardino,PHEV,Kia,Niro Plug-In Hybrid,15
2023,Q2,San Bernardino,PHEV,Kia,Sorento Plug-In Hybrid,5
2023,Q2,San Bernardino,PHEV,Kia,Sportage Plug-In Hybrid,43
2023,Q2,San Bernardino,PHEV,Lexus,NX 450h+,22
2023,Q2,San Bernardino,PHEV,Lincoln,Aviator,3
2023,Q2,San Bernardino,PHEV,Mazda,CX-90 PHEV,13
2023,Q2,San Bernardino,PHEV,Mercedes-Benz,S-Class,1
2023,Q2,San Bernardino,PHEV,Mitsubishi,Outlander PHEV,8
2023,Q2,San Bernardino,PHEV,Porsche,Cayenne,2
2023,Q2,San Bernardino,PHEV,Porsche,Panamera,2
2023,Q2,San Bernardino,PHEV,Subaru,Crosstrek,1
2023,Q2,San Bernardino,PHEV,Toyota,Prius Prime,43
2023,Q2,San Bernardino,PHEV,Toyota,RAV4 Prime,95
2023,Q2,San Bernardino,PHEV,Volvo,S90 Recharge,1
2023,Q2,San Bernardino,PHEV,Volvo,V60 Recharge,1
2023,Q2,San Bernardino,PHEV,Volvo,XC60 Recharge,4
2023,Q2,San Bernardino,PHEV,Volvo,XC90 Recharge,9
2023,Q2,San Diego,Electric,Audi,Q4 e-tron,47
2023,Q2,San Diego,Electric,Audi,Q4 e-tron Sportback,13
2023,Q2,San Diego,Electric,Audi,Q8 e-tron,13
2023,Q2,San Diego,Electric,Audi,Q8 e-tron Sportback,11
2023,Q2,San Diego,Electric,Audi,RS e-tron GT,3
2023,Q2,San Diego,Electric,Audi,e-tron,23
2023,Q2,San Diego,Electric,Audi,e-tron GT,17
2023,Q2,San Diego,Electric,Audi,e-tron S,4
2023,Q2,San Diego,Electric,Audi,e-tron S Sportback,1
2023,Q2,San Diego,Electric,Audi,e-tron Sportback,12
2023,Q2,San Diego,Electric,BMW,i4,258
2023,Q2,San Diego,Electric,BMW,i7,13
2023,Q2,San Diego,Electric,BMW,iX,110
2023,Q2,San Diego,Electric,Cadillac,LYRIQ,25
2023,Q2,San Diego,Electric,Chevrolet,Bolt EUV,205
2023,Q2,San Diego,Electric,Chevrolet,Bolt EV,68
2023,Q2,San Diego,Electric,Ford,E-Transit,23
2023,Q2,San Diego,Electric,Ford,F-150 Lightning,75
2023,Q2,San Diego,Electric,Ford,Mustang Mach-E,609
2023,Q2,San Diego,Electric,Genesis,Electrified G80,3
2023,Q2,San Diego,Electric,Genesis,Electrified GV70,14
2023,Q2,San Diego,Electric,Genesis,GV60,22
2023,Q2,San Diego,Electric,Hyundai,IONIQ 5,253
2023,Q2,San Diego,Electric,Hyundai,IONIQ 6,86
2023,Q2,San Diego,Electric,Hyundai,KONA Electric,74
2023,Q2,San Diego,Electric,Kia,EV6,75
2023,Q2,San Diego,Electric,Kia,Niro EV,60
2023,Q2,San Diego,Electric,Lexus,RZ 450e,39
2023,Q2,San Diego,Electric,Lucid,Air,3
2023,Q2,San Diego,Electric,MINI,Hardtop 2 Door,15
2023,Q2,San Diego,Electric,Mazda,MX-30 EV,4
2023,Q2,San Diego,Electric,Mercedes-Benz,EQB,65
2023,Q2,San Diego,Electric,Mercedes-Benz,EQE,82
2023,Q2,San Diego,Electric,Mercedes-Benz,EQS,125
2023,Q2,San Diego,Electric,Nissan,Ariya,76
2023,Q2,San Diego,Electric,Nissan,LEAF,33
2023,Q2,San Diego,Electric,Polestar,2,21
2023,Q2,San Diego,Electric,Porsche,Taycan,44
2023,Q2,San Diego,Electric,Rivian,R1S,186
2023,Q2,San Diego,Electric,Rivian,R1T,93
2023,Q2,San Diego,Electric,Tesla,Model 3,2095
2023,Q2,San Diego,Electric,Tesla,Model S,96
2023,Q2,San Diego,Electric,Tesla,Model X,172
2023,Q2,San Diego,Electric,Tesla,Model Y,3740
2023,Q2,San Diego,Electric,Toyota/Subaru,bZ4X/Solterra,114
2023,Q2,San Diego,Electric,VinFast,VF8,13
2023,Q2,San Diego,Electric,Volkswagen,ID.4,171
2023,Q2,San Diego,Electric,Volvo,C40 Recharge,48
2023,Q2,San Diego,Electric,Volvo,XC40 Recharge,21
2023,Q2,San Diego,Hydrogen,Hyundai,NEXO,3
2023,Q2,San Diego,Hydrogen,Toyota,Mirai,46
2023,Q2,San Diego,PHEV,Audi,Q5,17
2023,Q2,San Diego,PHEV,BMW,3 Series,26
2023,Q2,San Diego,PHEV,BMW,5 Series,34
2023,Q2,San Diego,PHEV,BMW,X5,86
2023,Q2,San Diego,PHEV,BMW,XM,6
2023,Q2,San Diego,PHEV,Chrysler,Pacifica Hybrid,31
2023,Q2,San Diego,PHEV,Chrysler,Pacifica Plug-In Hybrid,22
2023,Q2,San Diego,PHEV,Ferrari,SF90 Stradale,1
2023,Q2,San Diego,PHEV,Ford,Escape Plug-In Hybrid,17
2023,Q2,San Diego,PHEV,Hyundai,SANTA FE Plug-In Hybrid,34
2023,Q2,San Diego,PHEV,Hyundai,TUCSON Plug-in Hybrid,45
2023,Q2,San Diego,PHEV,Jeep,Grand Cherokee,98
2023,Q2,San Diego,PHEV,Jeep,Wrangler,259
2023,Q2,San Diego,PHEV,Jeep,Wrangler Unlimited,3
2023,Q2,San Diego,PHEV,Kia,Niro Plug-In Hybrid,35
2023,Q2,San Diego,PHEV,Kia,Sorento Plug-In Hybrid,26
2023,Q2,San Diego,PHEV,Kia,Sportage Plug-In Hybrid,68
2023,Q2,San Diego,PHEV,Land Rover,Range Rover,1
2023,Q2,San Diego,PHEV,Lexus,NX 450h+,67
2023,Q2,San Diego,PHEV,Lincoln,Aviator,7
2023,Q2,San Diego,PHEV,Lincoln,Corsair,4
2023,Q2,San Diego,PHEV,MINI,Countryman Plug-in Hybrid,4
2023,Q2,San Diego,PHEV,Mazda,CX-90 PHEV,25
2023,Q2,San Diego,PHEV,McLaren,Artura,1
2023,Q2,San Diego,PHEV,Mitsubishi,Outlander PHEV,24
2023,Q2,San Diego,PHEV,Porsche,Cayenne,8
2023,Q2,San Diego,PHEV,Porsche,Panamera,1
2023,Q2,San Diego,PHEV,Subaru,Crosstrek,3
2023,Q2,San Diego,PHEV,Toyota,Prius Prime,55
2023,Q2,San Diego,PHEV,Toyota,RAV4 Prime,178
2023,Q2,San Diego,PHEV,Volvo,S60 Recharge,1
2023,Q2,San Diego,PHEV,Volvo,S90 Recharge,1
2023,Q2,San Diego,PHEV,Volvo,V60 Recharge,2
2023,Q2,San Diego,PHEV,Volvo,XC60 Recharge,34
2023,Q2,San Diego,PHEV,Volvo,XC90 Recharge,50
2023,Q2,San Francisco,Electric,Audi,Q4 e-tron,24
2023,Q2,San Francisco,Electric,Audi,Q4 e-tron Sportback,6
2023,Q2,San Francisco,Electric,Audi,Q8 e-tron,7
2023,Q2,San Francisco,Electric,Audi,RS e-tron GT,1
2023,Q2,San Francisco,Electric,Audi,e-tron,11
2023,Q2,San Francisco,Electric,Audi,e-tron GT,5
2023,Q2,San Francisco,Electric,Audi,e-tron Sportback,1
2023,Q2,San Francisco,Electric,BMW,i4,62
2023,Q2,San Francisco,Electric,BMW,i7,1
2023,Q2,San Francisco,Electric,BMW,iX,35
2023,Q2,San Francisco,Electric,Cadillac,LYRIQ,2
2023,Q2,San Francisco,Electric,Chevrolet,Bolt EUV,101
2023,Q2,San Francisco,Electric,Chevrolet,Bolt EV,81
2023,Q2,San Francisco,Electric,Ford,E-Transit,22
2023,Q2,San Francisco,Electric,Ford,F-150 Lightning,7
2023,Q2,San Francisco,Electric,Ford,Mustang Mach-E,23
2023,Q2,San Francisco,Electric,Genesis,Electrified GV70,4
2023,Q2,San Francisco,Electric,Genesis,GV60,15
2023,Q2,San Francisco,Electric,Hyundai,IONIQ 5,64
2023,Q2,San Francisco,Electric,Hyundai,IONIQ 6,21
2023,Q2,San Francisco,Electric,Hyundai,KONA Electric,381
2023,Q2,San Francisco,Electric,Kia,EV6,15
2023,Q2,San Francisco,Electric,Kia,Niro EV,9
2023,Q2,San Francisco,Electric,Lexus,RZ 450e,9
2023,Q2,San Francisco,Electric,MINI,Hardtop 2 Door,11
2023,Q2,San Francisco,Electric,Mercedes-Benz,EQB,24
2023,Q2,San Francisco,Electric,Mercedes-Benz,EQE,38
2023,Q2,San Francisco,Electric,Mercedes-Benz,EQS,33
2023,Q2,San Francisco,Electric,Nissan,Ariya,6
2023,Q2,San Francisco,Electric,Nissan,LEAF,10
2023,Q2,San Francisco,Electric,Polestar,2,9
2023,Q2,San Francisco,Electric,Porsche,Taycan,10
2023,Q2,San Francisco,Electric,Rivian,R1S,38
2023,Q2,San Francisco,Electric,Rivian,R1T,17
2023,Q2,San Francisco,Electric,Tesla,Model 3,485
2023,Q2,San Francisco,Electric,Tesla,Model S,26
2023,Q2,San Francisco,Electric,Tesla,Model X,41
2023,Q2,San Francisco,Electric,Tesla,Model Y,1071
2023,Q2,San Francisco,Electric,Toyota/Subaru,bZ4X/Solterra,15
2023,Q2,San Francisco,Electric,VinFast,VF8,2
2023,Q2,San Francisco,Electric,Volkswagen,ID.4,51
2023,Q2,San Francisco,Electric,Volvo,C40 Recharge,13
2023,Q2,San Francisco,Electric,Volvo,XC40 Recharge,19
2023,Q2,San Francisco,Hydrogen,Toyota,Mirai,10
2023,Q2,San Francisco,PHEV,Audi,Q5,18
2023,Q2,San Francisco,PHEV,BMW,3 Series,10
2023,Q2,San Francisco,PHEV,BMW,5 Series,8
2023,Q2,San Francisco,PHEV,BMW,X5,32
2023,Q2,San Francisco,PHEV,BMW,XM,3
2023,Q2,San Francisco,PHEV,Chrysler,Pacifica Hybrid,4
2023,Q2,San Francisco,PHEV,Chrysler,Pacifica Plug-In Hybrid,5
2023,Q2,San Francisco,PHEV,Ferrari,SF90 Stradale,1
2023,Q2,San Francisco,PHEV,Ford,Escape Plug-In Hybrid,4
2023,Q2,San Francisco,PHEV,Hyundai,SANTA FE Plug-In Hybrid,4
2023,Q2,San Francisco,PHEV,Hyundai,TUCSON Plug-in Hybrid,4
2023,Q2,San Francisco,PHEV,Jeep,Grand Cherokee,12
2023,Q2,San Francisco,PHEV,Jeep,Wrangler,19
2023,Q2,San Francisco,PHEV,Kia,Niro Plug-In Hybrid,6
2023,Q2,San Francisco,PHEV,Kia,Sorento Plug-In Hybrid,3
2023,Q2,San Francisco,PHEV,Kia,Sportage Plug-In Hybrid,8
2023,Q2,San Francisco,PHEV,Lexus,NX 450h+,15
2023,Q2,San Francisco,PHEV,MINI,Countryman Plug-in Hybrid,5
2023,Q2,San Francisco,PHEV,McLaren,Artura,1
2023,Q2,San Francisco,PHEV,Mitsubishi,Outlander PHEV,5
2023,Q2,San Francisco,PHEV,Porsche,Cayenne,5
2023,Q2,San Francisco,PHEV,Subaru,Crosstrek,6
2023,Q2,San Francisco,PHEV,Toyota,Prius Prime,14
2023,Q2,San Francisco,PHEV,Toyota,RAV4 Prime,61
2023,Q2,San Francisco,PHEV,Volvo,V60 Recharge,1
2023,Q2,San Francisco,PHEV,Volvo,XC60 Recharge,14
2023,Q2,San Francisco,PHEV,Volvo,XC90 Recharge,35
2023,Q2,San Joaquin,Electric,Audi,Q4 e-tron,4
2023,Q2,San Joaquin,Electric,Audi,Q4 e-tron Sportback,2
2023,Q2,San Joaquin,Electric,Audi,e-tron,2
2023,Q2,San Joaquin,Electric,Audi,e-tron GT,1
2023,Q2,San Joaquin,Electric,Audi,e-tron S Sportback,2
2023,Q2,San Joaquin,Electric,Audi,e-tron Sportback,2
2023,Q2,San Joaquin,Electric,BMW,i4,23
2023,Q2,San Joaquin,Electric,BMW,iX,10
2023,Q2,San Joaquin,Electric,Cadillac,LYRIQ,3
2023,Q2,San Joaquin,Electric,Chevrolet,Bolt EUV,25
2023,Q2,San Joaquin,Electric,Chevrolet,Bolt EV,18
2023,Q2,San Joaquin,Electric,Ford,F-150 Lightning,11
2023,Q2,San Joaquin,Electric,Ford,Mustang Mach-E,35
2023,Q2,San Joaquin,Electric,Genesis,Electrified GV70,1
2023,Q2,San Joaquin,Electric,Genesis,GV60,3
2023,Q2,San Joaquin,Electric,Hyundai,IONIQ 5,15
2023,Q2,San Joaquin,Electric,Hyundai,IONIQ 6,10
2023,Q2,San Joaquin,Electric,Hyundai,KONA Electric,6
2023,Q2,San Joaquin,Electric,Kia,EV6,8
2023,Q2,San Joaquin,Electric,Kia,Niro EV,3
2023,Q2,San Joaquin,Electric,Lexus,RZ 450e,2
2023,Q2,San Joaquin,Electric,Mercedes-Benz,EQB,5
2023,Q2,San Joaquin,Electric,Mercedes-Benz,EQE,16
2023,Q2,San Joaquin,Electric,Mercedes-Benz,EQS,17
2023,Q2,San Joaquin,Electric,Nissan,Ariya,9
2023,Q2,San Joaquin,Electric,Nissan,LEAF,6
2023,Q2,San Joaquin,Electric,Polestar,2,1
2023,Q2,San Joaquin,Electric,Porsche,Taycan,1
2023,Q2,San Joaquin,Electric,Rivian,R1S,15
2023,Q2,San Joaquin,Electric,Rivian,R1T,8
2023,Q2,San Joaquin,Electric,Tesla,Model 3,440
2023,Q2,San Joaquin,Electric,Tesla,Model S,13
2023,Q2,San Joaquin,Electric,Tesla,Model X,23
2023,Q2,San Joaquin,Electric,Tesla,Model Y,1019
2023,Q2,San Joaquin,Electric,Toyota/Subaru,bZ4X/Solterra,13
2023,Q2,San Joaquin,Electric,Volkswagen,ID.4,14
2023,Q2,San Joaquin,Electric,Volvo,C40 Recharge,2
2023,Q2,San Joaquin,Hydrogen,Toyota,Mirai,7
2023,Q2,San Joaquin,PHEV,Audi,Q5,2
2023,Q2,San Joaquin,PHEV,BMW,5 Series,3
2023,Q2,San Joaquin,PHEV,BMW,X5,8
2023,Q2,San Joaquin,PHEV,BMW,XM,1
2023,Q2,San Joaquin,PHEV,Chrysler,Pacifica Hybrid,5
2023,Q2,San Joaquin,PHEV,Chrysler,Pacifica Plug-In Hybrid,5
2023,Q2,San Joaquin,PHEV,Ford,Escape Plug-In Hybrid,2
2023,Q2,San Joaquin,PHEV,Hyundai,SANTA FE Plug-In Hybrid,3
2023,Q2,San Joaquin,PHEV,Hyundai,TUCSON Plug-in Hybrid,4
2023,Q2,San Joaquin,PHEV,Jeep,Grand Cherokee,7
2023,Q2,San Joaquin,PHEV,Jeep,Wrangler,35
2023,Q2,San Joaquin,PHEV,Jeep,Wrangler Unlimited,1
2023,Q2,San Joaquin,PHEV,Kia,Niro Plug-In Hybrid,2
2023,Q2,San Joaquin,PHEV,Kia,Sorento Plug-In Hybrid,7
2023,Q2,San Joaquin,PHEV,Kia,Sportage Plug-In Hybrid,4
2023,Q2,San Joaquin,PHEV,Lexus,NX 450h+,2
2023,Q2,San Joaquin,PHEV,Lincoln,Aviator,1
2023,Q2,San Joaquin,PHEV,Lincoln,Corsair,1
2023,Q2,San Joaquin,PHEV,MINI,Countryman Plug-in Hybrid,1
2023,Q2,San Joaquin,PHEV,Mazda,CX-90 PHEV,3
2023,Q2,San Joaquin,PHEV,Mitsubishi,Outlander PHEV,1
2023,Q2,San Joaquin,PHEV,Porsche,Cayenne,1
2023,Q2,San Joaquin,PHEV,Toyota,Prius Prime,7
2023,Q2,San Joaquin,PHEV,Toyota,RAV4 Prime,12
2023,Q2,San Joaquin,PHEV,Volvo,XC60 Recharge,2
2023,Q2,San Joaquin,PHEV,Volvo,XC90 Recharge,1
2023,Q2,San Luis Obispo,Electric,Audi,Q4 e-tron Sportback,1
2023,Q2,San Luis Obispo,Electric,BMW,i4,9
2023,Q2,San Luis Obispo,Electric,BMW,i7,1
2023,Q2,San Luis Obispo,Electric,BMW,iX,6
2023,Q2,San Luis Obispo,Electric,Chevrolet,Bolt EUV,25
2023,Q2,San Luis Obispo,Electric,Chevrolet,Bolt EV,9
2023,Q2,San Luis Obispo,Electric,Ford,E-Transit,12
2023,Q2,San Luis Obispo,Electric,Ford,F-150 Lightning,16
2023,Q2,San Luis Obispo,Electric,Ford,Mustang Mach-E,20
2023,Q2,San Luis Obispo,Electric,Genesis,GV60,1
2023,Q2,San Luis Obispo,Electric,Hyundai,IONIQ 5,13
2023,Q2,San Luis Obispo,Electric,Hyundai,IONIQ 6,2
2023,Q2,San Luis Obispo,Electric,Hyundai,KONA Electric,3
2023,Q2,San Luis Obispo,Electric,Kia,EV6,1
2023,Q2,San Luis Obispo,Electric,Kia,Niro EV,3
2023,Q2,San Luis Obispo,Electric,Lexus,RZ 450e,1
2023,Q2,San Luis Obispo,Electric,MINI,Hardtop 2 Door,1
2023,Q2,San Luis Obispo,Electric,Mercedes-Benz,EQB,3
2023,Q2,San Luis Obispo,Electric,Mercedes-Benz,EQS,8
2023,Q2,San Luis Obispo,Electric,Nissan,Ariya,3
2023,Q2,San Luis Obispo,Electric,Nissan,LEAF,2
2023,Q2,San Luis Obispo,Electric,Polestar,2,3
2023,Q2,San Luis Obispo,Electric,Rivian,R1S,10
2023,Q2,San Luis Obispo,Electric,Rivian,R1T,10
2023,Q2,San Luis Obispo,Electric,Tesla,Model 3,81
2023,Q2,San Luis Obispo,Electric,Tesla,Model S,4
2023,Q2,San Luis Obispo,Electric,Tesla,Model X,7
2023,Q2,San Luis Obispo,Electric,Tesla,Model Y,135
2023,Q2,San Luis Obispo,Electric,Toyota/Subaru,bZ4X/Solterra,5
2023,Q2,San Luis Obispo,Electric,Volkswagen,ID.4,12
2023,Q2,San Luis Obispo,Electric,Volvo,C40 Recharge,2
2023,Q2,San Luis Obispo,PHEV,BMW,3 Series,2
2023,Q2,San Luis Obispo,PHEV,BMW,5 Series,2
2023,Q2,San Luis Obispo,PHEV,BMW,X5,7
2023,Q2,San Luis Obispo,PHEV,BMW,XM,1
2023,Q2,San Luis Obispo,PHEV,Chrysler,Pacifica Plug-In Hybrid,3
2023,Q2,San Luis Obispo,PHEV,Ford,Escape Plug-In Hybrid,1
2023,Q2,San Luis Obispo,PHEV,Hyundai,SANTA FE Plug-In Hybrid,6
2023,Q2,San Luis Obispo,PHEV,Hyundai,TUCSON Plug-in Hybrid,9
2023,Q2,San Luis Obispo,PHEV,Jeep,Grand Cherokee,6
2023,Q2,San Luis Obispo,PHEV,Jeep,Wrangler,7
2023,Q2,San Luis Obispo,PHEV,Kia,Niro Plug-In Hybrid,4
2023,Q2,San Luis Obispo,PHEV,Kia,Sorento Plug-In Hybrid,1
2023,Q2,San Luis Obispo,PHEV,Kia,Sportage Plug-In Hybrid,6
2023,Q2,San Luis Obispo,PHEV,Lexus,NX 450h+,5
2023,Q2,San Luis Obispo,PHEV,Mitsubishi,Outlander PHEV,1
2023,Q2,San Luis Obispo,PHEV,Porsche,Panamera,1
2023,Q2,San Luis Obispo,PHEV,Toyota,Prius Prime,7
2023,Q2,San Luis Obispo,PHEV,Toyota,RAV4 Prime,17
2023,Q2,San Luis Obispo,PHEV,Volvo,V60 Recharge,1
2023,Q2,San Luis Obispo,PHEV,Volvo,XC60 Recharge,4
2023,Q2,San Luis Obispo,PHEV,Volvo,XC90 Recharge,6
2023,Q2,San Mateo,Electric,Audi,Q4 e-tron,28
2023,Q2,San Mateo,Electric,Audi,Q4 e-tron Sportback,6
2023,Q2,San Mateo,Electric,Audi,Q8 e-tron,4
2023,Q2,San Mateo,Electric,Audi,Q8 e-tron Sportback,2
2023,Q2,San Mateo,Electric,Audi,e-tron,9
2023,Q2,San Mateo,Electric,Audi,e-tron GT,6
2023,Q2,San Mateo,Electric,Audi,e-tron S,1
2023,Q2,San Mateo,Electric,Audi,e-tron S Sportback,1
2023,Q2,San Mateo,Electric,Audi,e-tron Sportback,1
2023,Q2,San Mateo,Electric,BMW,i4,78
2023,Q2,San Mateo,Electric,BMW,i7,1
2023,Q2,San Mateo,Electric,BMW,iX,45
2023,Q2,San Mateo,Electric,Cadillac,LYRIQ,2
2023,Q2,San Mateo,Electric,Chevrolet,Bolt EUV,136
2023,Q2,San Mateo,Electric,Chevrolet,Bolt EV,329
2023,Q2,San Mateo,Electric,Ford,E-Transit,4
2023,Q2,San Mateo,Electric,Ford,F-150 Lightning,17
2023,Q2,San Mateo,Electric,Ford,Mustang Mach-E,38
2023,Q2,San Mateo,Electric,Genesis,Electrified G80,1
2023,Q2,San Mateo,Electric,Genesis,Electrified GV70,7
2023,Q2,San Mateo,Electric,Genesis,GV60,7
2023,Q2,San Mateo,Electric,Hyundai,IONIQ 5,66
2023,Q2,San Mateo,Electric,Hyundai,IONIQ 6,14
2023,Q2,San Mateo,Electric,Hyundai,KONA Electric,33
2023,Q2,San Mateo,Electric,Jaguar,I-PACE,1
2023,Q2,San Mateo,Electric,Kia,EV6,28
2023,Q2,San Mateo,Electric,Kia,Niro EV,73
2023,Q2,San Mateo,Electric,Lexus,RZ 450e,10
2023,Q2,San Mateo,Electric,MINI,Hardtop 2 Door,11
2023,Q2,San Mateo,Electric,Mercedes-Benz,EQB,29
2023,Q2,San Mateo,Electric,Mercedes-Benz,EQE,73
2023,Q2,San Mateo,Electric,Mercedes-Benz,EQS,59
2023,Q2,San Mateo,Electric,Nissan,Ariya,11
2023,Q2,San Mateo,Electric,Nissan,LEAF,15
2023,Q2,San Mateo,Electric,Polestar,2,131
2023,Q2,San Mateo,Electric,Porsche,Taycan,24
2023,Q2,San Mateo,Electric,Rivian,R1S,79
2023,Q2,San Mateo,Electric,Rivian,R1T,43
2023,Q2,San Mateo,Electric,Tesla,Model 3,614
2023,Q2,San Mateo,Electric,Tesla,Model S,56
2023,Q2,San Mateo,Electric,Tesla,Model X,83
2023,Q2,San Mateo,Electric,Tesla,Model Y,1183
2023,Q2,San Mateo,Electric,Toyota/Subaru,bZ4X/Solterra,27
2023,Q2,San Mateo,Electric,VinFast,VF8,4
2023,Q2,San Mateo,Electric,Volkswagen,ID.4,66
2023,Q2,San Mateo,Electric,Volvo,C40 Recharge,79
2023,Q2,San Mateo,Electric,Volvo,XC40 Recharge,12
2023,Q2,San Mateo,Hydrogen,Hyundai,NEXO,3
2023,Q2,San Mateo,Hydrogen,Toyota,Mirai,7
2023,Q2,San Mateo,PHEV,Audi,Q5,12
2023,Q2,San Mateo,PHEV,BMW,3 Series,12
2023,Q2,San Mateo,PHEV,BMW,5 Series,7
2023,Q2,San Mateo,PHEV,BMW,X5,30
2023,Q2,San Mateo,PHEV,BMW,XM,2
2023,Q2,San Mateo,PHEV,Chrysler,Pacifica Hybrid,3
2023,Q2,San Mateo,PHEV,Chrysler,Pacifica Plug-In Hybrid,43
2023,Q2,San Mateo,PHEV,Ferrari,296 GTB,1
2023,Q2,San Mateo,PHEV,Ferrari,SF90 Spider,1
2023,Q2,San Mateo,PHEV,Ford,Escape Plug-In Hybrid,4
2023,Q2,San Mateo,PHEV,Hyundai,SANTA FE Plug-In Hybrid,4
2023,Q2,San Mateo,PHEV,Hyundai,TUCSON Plug-in Hybrid,9
2023,Q2,San Mateo,PHEV,Jeep,Grand Cherokee,11
2023,Q2,San Mateo,PHEV,Jeep,Wrangler,40
2023,Q2,San Mateo,PHEV,Jeep,Wrangler Unlimited,1
2023,Q2,San Mateo,PHEV,Kia,Niro Plug-In Hybrid,6
2023,Q2,San Mateo,PHEV,Kia,Sorento Plug-In Hybrid,4
2023,Q2,San Mateo,PHEV,Kia,Sportage Plug-In Hybrid,22
2023,Q2,San Mateo,PHEV,Lexus,NX 450h+,22
2023,Q2,San Mateo,PHEV,MINI,Countryman Plug-in Hybrid,1
2023,Q2,San Mateo,PHEV,Mazda,CX-90 PHEV,7
2023,Q2,San Mateo,PHEV,McLaren,Artura,3
2023,Q2,San Mateo,PHEV,Mitsubishi,Outlander PHEV,1
2023,Q2,San Mateo,PHEV,Porsche,Cayenne,3
2023,Q2,San Mateo,PHEV,Subaru,Crosstrek,3
2023,Q2,San Mateo,PHEV,Toyota,Prius Prime,18
2023,Q2,San Mateo,PHEV,Toyota,RAV4 Prime,48
2023,Q2,San Mateo,PHEV,Volvo,S60 Recharge,1
2023,Q2,San Mateo,PHEV,Volvo,XC60 Recharge,15
2023,Q2,San Mateo,PHEV,Volvo,XC90 Recharge,23
2023,Q2,Santa Barbara,Electric,Audi,Q4 e-tron,10
2023,Q2,Santa Barbara,Electric,Audi,Q4 e-tron Sportback,2
2023,Q2,Santa Barbara,Electric,Audi,e-tron,3
2023,Q2,Santa Barbara,Electric,Audi,e-tron GT,5
2023,Q2,Santa Barbara,Electric,BMW,i4,23
2023,Q2,Santa Barbara,Electric,BMW,iX,9
2023,Q2,Santa Barbara,Electric,Chevrolet,Bolt EUV,23
2023,Q2,Santa Barbara,Electric,Chevrolet,Bolt EV,8
2023,Q2,Santa Barbara,Electric,Ford,E-Transit,8
2023,Q2,Santa Barbara,Electric,Ford,F-150 Lightning,9
2023,Q2,Santa Barbara,Electric,Ford,Mustang Mach-E,13
2023,Q2,Santa Barbara,Electric,Hyundai,IONIQ 5,14
2023,Q2,Santa Barbara,Electric,Hyundai,IONIQ 6,7
2023,Q2,Santa Barbara,Electric,Hyundai,KONA Electric,1
2023,Q2,Santa Barbara,Electric,Kia,EV6,3
